Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11","Regional strain value, cardiac phase_12","Regional strain value, cardiac phase_13","Regional strain value, cardiac phase_14"
2371,0,-0.0304951024014074,-0.038194312362003,-0.0705471207990064,-0.0821634356543974,-0.108398119683549,-0.107816220785543,-0.119852962418472,-0.0940153656050136,-0.0347111573330943,-0.0668027913316528,-0.0284205968032212,-0.0594975778709605,0.00739148771536002
2372,0,-0.020956376779203,-0.0593058287866546,-0.084028805313754,-0.0457362176891796,-0.0515013587132651,-0.131861886430195,-0.109300312073555,-0.0170945693965144,-0.145015665656697,-0.136554697723549,-0.00426828061779749,-0.0122339158451471,-0.0246861536613017
2373,0,-0.00737837338988545,-0.00602610033398832,-0.04691360216965,0.00977606414899723,-0.0281234196567042,-0.0375200158108151,-0.0174070367030311,0.0358933192573923,0.0167819280259287,0.0159500647023652,0.0479357772661808,0.0598867986747771,0.0573033685625763
2374,0,-0.0284856349902513,-0.0214836562040234,-0.0525890270408957,-0.0162121438931445,-0.0514950851528613,-0.0649889952230523,-0.0534440589070397,-0.0117907977316764,-0.0141469454656685,-0.0111419400743605,0.0326632739302191,0.0332891514066702,0.0323858172290155
2375,0,-0.0149538790017045,-0.0235265094220405,-0.0420000999497228,-0.0533863098380025,-0.0809332360906243,-0.0648020044417629,-0.104870813731061,-0.0793938318735091,-0.0139632653110708,-0.0523625344685521,0.014303546263206,-0.0237919187746066,0.0295736933922002
2376,0,-0.0200000984091899,-0.053618045134065,-0.092125641298516,-0.0481101608210599,-0.0633626466845221,-0.132861333515054,-0.100382197557607,-0.0154672531810111,-0.124315943041074,-0.118182928174198,-0.00865770668332833,-0.0107679297852481,-0.0151400494167194
2377,0,-0.00565193533572084,-0.00179459631659185,-0.0379847548088785,0.0147586057661107,-0.0204181727906454,-0.0334289705326536,-0.0119250166560004,0.0396415614619918,0.0132750545748757,0.0127999226305704,0.0593699325209005,0.0719750534237913,0.0587559036708178
2378,0,-0.0100048126660607,-0.00555931300872159,-0.0300950650930831,0.0165949929080769,-0.0179363612698022,-0.0264407002650577,-0.0307154331067898,0.0202397544389565,0.000614067581883759,0.00523556128178226,0.0295404125386176,0.0376372164215542,0.0539140757175778
2379,0,-0.0261960555394615,-0.0205755306231064,-0.0575836510812529,-0.0182508637615088,-0.0430087814014374,-0.0522652238675835,-0.0556687432747622,-0.00854727767604835,-0.000486024880242186,0.000405123907337046,-0.00423718118405958,-0.0185015928846406,0.0446800774557716
2380,0,-0.0392797264308484,-0.025547812770764,-0.0842693742365785,-0.0420752317134315,-0.0712629396812006,-0.0921308573390696,-0.0454684208915727,-0.00190220212458714,0.00661205621643135,0.00169852490841405,0.0477135761445269,0.0236432276177454,0.0370880911399178
2381,0,-0.0449016715775907,-0.0617009087476924,-0.101303844186459,-0.0899494999571563,-0.113362873110832,-0.112577227656876,-0.130089276078696,-0.103598702742312,-0.0602905885081471,-0.0804310321969031,-0.0741092320932401,-0.0972854675656815,0.00134285758816
2382,0,-0.0213858501426362,-0.0475054292196478,-0.0997571414340002,-0.0392259497485309,-0.0702794252383276,-0.135876341951161,-0.0807874686555913,0.00871286301668772,-0.0955362377022172,-0.0963399427565659,0.023667315062585,0.0175051558895705,-0.00781235426551286
2383,0,-0.0190682408595584,-0.0131508201103206,-0.0508265016902333,-0.0050734817280309,-0.0324776016085596,-0.0472953535401994,-0.0327294219821337,0.0112234838898,0.00137080900497377,0.00298986141199209,0.0292568837748781,0.0286454214103407,0.0543572595982185
2384,0,-0.0294993181822903,-0.0247468413318139,-0.0794432420770528,-0.0319508849434809,-0.0588743542964154,-0.0751079805369598,-0.039167883986118,0.000392533108795057,0.00561295179817689,0.003763121566978,0.0241264933340113,0.01167450787812,0.0499905533262213
2385,0,-0.0535589237683467,-0.0508365389719755,-0.0929590150923442,-0.0838352585813708,-0.10806721332386,-0.117207755289498,-0.103748399068084,-0.0816789217536761,-0.0593503392841769,-0.0658145082721975,-0.0546362499631308,-0.0731679804666009,0.0070473864253362
2386,0,-0.023891974391515,-0.061029448321255,-0.083979568685146,-0.0663638022075247,-0.0699545365641495,-0.132560742821713,-0.0854325280845497,-0.0168866247362784,-0.113513681401445,-0.103553618186652,0.0340164450234453,0.0396592682324288,-0.00947865383303381
2387,0,-0.0626751411023422,-0.0671670726562996,-0.113474904146306,-0.0822366299415183,-0.105321531237029,-0.116178738120066,-0.104382612270743,-0.0839274949043537,-0.0701745917815515,-0.0666583691470659,-0.0838493943369795,-0.100640098604908,0.00406391480297708
2388,0,-0.0367848892731183,-0.0760830382786704,-0.12376259605234,-0.0755373675268656,-0.0880635003301047,-0.158007437869436,-0.10203451605435,-0.0296717415629995,-0.127093125294269,-0.117878266789631,0.00703203602597524,0.0106920521544329,-0.00892103246857545
2389,0,-0.0910726903895474,-0.121177574262717,-0.174089259041273,-0.116791262516247,-0.156253462128577,-0.159886099751727,-0.166062803502194,-0.133463816654448,-0.113772739832487,-0.107386955129163,-0.171647456409333,-0.197216422892754,-0.0313638308787209
2390,0,-0.0923956634062314,-0.120009104632851,-0.175990825332442,-0.128516524260089,-0.161044547140623,-0.169952894489911,-0.162356308402029,-0.131707076720949,-0.113625268340249,-0.10834202352885,-0.165502231133448,-0.190538407406218,-0.0340777990196468
2391,0,-0.0181362325069468,-0.0585891552684453,-0.0961915651391622,-0.0720336966463992,-0.079981086204852,-0.137596374708088,-0.080376071321029,-0.0188776766232079,-0.115773575808307,-0.104927610241288,-0.00532687269784538,0.0225985976663339,-0.000674037654032289
2392,0,-0.0833723840851474,-0.0949948303347092,-0.139434994016078,-0.0856364477192106,-0.1215568214993,-0.12744658303994,-0.121379181756042,-0.0939835278243426,-0.087012434197844,-0.0719938175657576,-0.113772813530018,-0.140893099372501,-0.0077861441407947
2393,0,-0.0892346988643726,-0.109850416149322,-0.159915673885817,-0.105460638966751,-0.141107278672318,-0.14744441576666,-0.141246195095999,-0.110895282605599,-0.0992052831119303,-0.0867651916573108,-0.144578406649079,-0.171078657449885,-0.0200374501264762
2394,0,0.000745450466098641,-0.0312998296560854,-0.0698160979387015,-0.0493540002326712,-0.0706024726768032,-0.120388672651997,-0.0577568071878414,0.00194587941384472,-0.0992227728405269,-0.0952923444589056,-0.0254187031063245,0.017608248962959,0.00566097656826514
2395,0,-0.0461952017313397,-0.0352740057170636,-0.0605214353617066,-0.02709665688775,-0.0483594305317593,-0.0532261521592259,-0.057541326863495,-0.0486894147165438,-0.0440796032290862,-0.032485300535257,-0.0143005799755047,-0.030211903606045,0.0458622238330728
2396,0,-0.0237053512242988,-0.0746156251272605,-0.104463369411402,-0.103729405727819,-0.0972665961005985,-0.147594331289601,-0.0847367122794858,-0.0423721161405431,-0.125971210044288,-0.10994694486783,0.00207795200441563,0.0393755565565528,-2.80019380954899e-05
2397,0,-0.0502822896580438,-0.0421353407858337,-0.0697515740207071,-0.0542062129359995,-0.0849510510011713,-0.0837190484523378,-0.0811417376266687,-0.0788346387048933,-0.0615234475848964,-0.0567713604467406,0.00306513741467862,-0.00942703378039333,0.040990000801473
2398,0,-0.0231771472677311,-0.0778313134890134,-0.117707560262752,-0.107903395032026,-0.105795199827873,-0.157363641608599,-0.0881964459899056,-0.04722441480433,-0.133176365372864,-0.115958607469606,-0.0222006649226633,0.0208120908197726,0.0034136900421764
2399,0,-0.0492250379612408,-0.0293045052559908,-0.0665501669635868,-0.0654315648807851,-0.110483483602312,-0.108093592648311,-0.0856142518341068,-0.0877871138844644,-0.0663733648978799,-0.0613571738718418,0.0288310223341763,0.0170362532671224,0.0431864449759614
2400,0,-0.0193606418023692,-0.0791586300449338,-0.117231267911843,-0.117620247844499,-0.11112876634771,-0.156622328407355,-0.0860762945995056,-0.0535991223279738,-0.134993108554241,-0.116148290461706,-0.0305732041860661,0.0219514299344139,0.00636786224741392
2401,0,-0.0195097116873891,-0.0530673660794969,-0.0644994469088307,-0.107437384280402,-0.0757956245168543,-0.107242624641823,-0.0654772282454436,-0.0542411049688142,-0.101873227358172,-0.0851216949573111,0.0125107142486882,0.0595244625859979,0.0180115137025882
2402,0,-0.0483325238025824,-0.03182767265103,-0.0684356645506781,-0.06922211945096,-0.114280020965497,-0.109329792324361,-0.0893538573018519,-0.0940539278568169,-0.0734482373814216,-0.0659013268479536,0.0214212186929295,0.0123037194354645,0.0449753419635224
2403,0,-0.0153883402880857,-0.080762242714962,-0.1170072469922,-0.12778325210748,-0.116697590732592,-0.155480361918154,-0.0843788163156932,-0.0605979202144897,-0.136751250991255,-0.116430545368946,-0.0391655956320922,0.0226030403335769,0.00926696420445627
2404,0,-0.0147608773881638,-0.0453940464830017,-0.0901959001742154,-0.101423998353345,-0.0906630467175183,-0.117772197162415,-0.0549680973666391,-0.0501088175758108,-0.104064532588687,-0.086463936392798,-0.0105295784652638,0.0491006910381826,0.0290327474009189
2405,0,-0.0496651384318997,-0.0387165291482829,-0.0732918953646527,-0.0715053525120593,-0.10979996237045,-0.104977292515738,-0.0857788488350525,-0.0923032217377421,-0.0778992402441232,-0.0655353178377007,0.00612597767796474,-0.000626917932615934,0.0468477841632118
2406,0,-0.0112931310969353,-0.0826330336564528,-0.117010537080299,-0.138279160151899,-0.122436896698244,-0.153914568795761,-0.0830758202224496,-0.0681194832642716,-0.138419286806309,-0.116783404811443,-0.0478590798251928,0.0227958730996423,0.0120589892553931
2407,0,-0.0183558323465739,-0.0649914436525337,-0.104854989830291,-0.133090677283399,-0.108854475126137,-0.124619104983108,-0.0674119060381783,-0.0710445323678598,-0.111419777531478,-0.0898644259738295,-0.0109867188975992,0.0533317135579525,0.0261418102972895
2408,0,-0.0575483317369282,-0.0530680264179747,-0.0853949547850993,-0.0690703988502078,-0.094769405630786,-0.0969370586279552,-0.0738397476463887,-0.0788646939372449,-0.0783418763714768,-0.0563736526887629,-0.0197672505019042,-0.0275754640471363,0.0422281065558583
2409,0,-0.00711259676570597,-0.0847616855330448,-0.117219069023707,-0.148994176611356,-0.128284730271041,-0.151908430431428,-0.0821361861142009,-0.0760564774231828,-0.139969581864113,-0.117186555850169,-0.0565354109857132,0.0225605412290499,0.0146893191977662
2410,0,-0.0108117480505747,-0.0576532016056472,-0.0892101704383,-0.135609515358171,-0.103433690867124,-0.11011878712937,-0.0604386216868432,-0.0696364346030366,-0.105505614161272,-0.0861205914523289,-0.0288759817144589,0.0420369788391761,0.0272263503250489
2411,0,-0.0248518652761928,-0.0674366885106651,-0.102245434254923,-0.135599083636212,-0.109526787865687,-0.130207912214179,-0.0687719416063303,-0.0824788023379275,-0.128681129661928,-0.101530693741247,-0.0338382865382317,0.0325716134963969,0.0261388728457705
2412,0,-0.0604788937867848,-0.0609610224544099,-0.0946561173799706,-0.0916125833711567,-0.12006540994577,-0.121382388351643,-0.0892281190177127,-0.0936106237346862,-0.0895400178473741,-0.0664327386126592,-0.0212201683261014,-0.0302099192438681,0.0327881151004221
2413,0,-0.00375580132616393,-0.0746175084887047,-0.0841620526282316,-0.141625459782838,-0.106868087577011,-0.123726081250495,-0.0689841807613869,-0.0694516072584962,-0.1448736782836,-0.114490600553449,-0.0900266178771058,-0.00998882678035184,0.014850206600624
2414,0,-0.0181799294451507,-0.0633944501640766,-0.0884603711125824,-0.140812687161047,-0.105835123165986,-0.115234397851391,-0.0621851250761801,-0.0814943791636475,-0.12172030556856,-0.0964099070789481,-0.0466521594602376,0.0270047568530674,0.0252171279264324
2415,0,-0.0567551647986417,-0.0611671980449545,-0.0926815830255419,-0.0820573747429619,-0.104096773057721,-0.103559895092374,-0.0776187739750223,-0.0882076156426134,-0.0882501810617223,-0.0628097420113375,-0.0281829411041638,-0.0301046070590566,0.0414156446818716
2416,0,-0.0010416289667895,-0.0809349900211771,-0.104818646333513,-0.177637201622848,-0.133158076131557,-0.1213192287522,-0.0766238216130509,-0.0897400940862842,-0.134319628030475,-0.109900497939889,-0.0875649672188731,0.0140219551358032,0.0156836429594134
2417,0,-0.0201786182350828,-0.0716429312123035,-0.104396464216591,-0.151357086517494,-0.117947243196561,-0.130435507730057,-0.0704037170662192,-0.0951590219479255,-0.132532491342675,-0.104512192949206,-0.0456155712147819,0.0302810167513694,0.0270170619804153
2418,0,-0.0683343964656314,-0.0879694313374105,-0.118263691068472,-0.11550353685709,-0.127537172946905,-0.124380823656121,-0.0919818087476655,-0.0991483446264996,-0.101427310522188,-0.0766000620608874,-0.0476858495176179,-0.0545148687817664,0.0224987067831608
2419,0,-0.0921703819650924,-0.111106851828322,-0.145968337970105,-0.130196081006117,-0.145512520283843,-0.152897979243684,-0.103072776852221,-0.0920570054357274,-0.107522038929077,-0.0757047416336833,-0.067299634703379,-0.0928608266571873,-0.00815442151791257
2420,0,0.00258297579193867,-0.0913457928642581,-0.129153027435455,-0.204242159969946,-0.157963915828121,-0.131022677377941,-0.0848486779240425,-0.109442867907879,-0.133759383117695,-0.113098444102994,-0.0827772600695872,0.0315064505482199,0.0162030455819335
2421,0,-0.0382476083327877,-0.0584186105235917,-0.0833767677997732,-0.100779167139313,-0.11698020957592,-0.103628036405351,-0.0871727152659205,-0.113415294512624,-0.0985112508166712,-0.077646701955245,-0.023690728421999,-0.00772947808085611,0.0551044182763323
2422,0,0.0123196247284207,-0.0693411070436176,-0.100629687454271,-0.188562710637176,-0.1382699449421,-0.11781503339449,-0.0720017646140761,-0.100373094138153,-0.137709941562265,-0.117745922450136,-0.113361023001487,0.00131556395212185,0.0206005346455898
2423,0,-0.0431641997071025,-0.0701680412760071,-0.0973319336687752,-0.113840614979504,-0.133161193506048,-0.116653992783737,-0.0991585354931273,-0.119904048118961,-0.108332660235233,-0.0869132128377561,-0.0376889643090156,-0.0245157596149415,0.0424131348292134
2424,0,0.0105344017805671,-0.0702544784871196,-0.0800365028983622,-0.208411078449728,-0.13530541306466,-0.116984140436746,-0.0681461832233505,-0.100813375512654,-0.149047927969837,-0.123086062758702,-0.124705436354997,-0.00732143951684838,0.013269058420661
2425,0,-0.00844894320814493,-0.0937510061458857,-0.108604710307483,-0.21618689495754,-0.14799370562803,-0.111104402639247,-0.0750274746928358,-0.108750445899538,-0.127785022143986,-0.0990003266958364,-0.077077284718425,0.0231646046036698,0.0209233021634943
2426,0,-0.00400556904637339,-0.0935439615367245,-0.12234012638722,-0.225301599702822,-0.160542506826739,-0.113412298925694,-0.0805801394060268,-0.112973769586198,-0.118897810564969,-0.0950186321536817,-0.0676387202065107,0.0364887823065911,0.0182335965324649
2427,0,-0.0513072529430919,-0.0792146506173693,-0.107762357647885,-0.115914236239449,-0.127299156331843,-0.115423072023758,-0.0879659624082343,-0.105991283984091,-0.104826751783568,-0.0767287494769346,-0.0475820033963509,-0.0368322622028245,0.0329050461001381
2428,0,0.00727404470187443,-0.0930658399847724,-0.0953772660703336,-0.223740071605434,-0.151181531947897,-0.121943370277195,-0.0742808139831427,-0.115789819096448,-0.151801590407891,-0.119862840256536,-0.109207761150202,0.00561352797754,0.0144249739522102
2429,0,0.000111515070748247,-0.0877042813919232,-0.121223076598625,-0.211295541112627,-0.154009190655243,-0.111687939237484,-0.0748256757799062,-0.119374777278875,-0.126284514582857,-0.100755676238268,-0.076277349051194,0.0264346582200903,0.0232260769524615
2430,0,-0.0507476636969415,-0.0849913065995888,-0.118140506003237,-0.129079146719617,-0.14175777870515,-0.133129993321347,-0.093356981716634,-0.105305266669183,-0.105008971400869,-0.070377112272958,-0.0452072699799676,-0.0399570584093859,0.0113606350320321
2431,0,0.016621571946454,-0.102901160248964,-0.122405080748254,-0.220125043480983,-0.165627060589249,-0.123425781836252,-0.0810556217459263,-0.134137960825249,-0.144557182289716,-0.117947281030808,-0.102915814793501,0.0128841976553766,0.0258085207696948
2432,0,-0.0502362939108729,-0.0980381057088501,-0.121039099380271,-0.148378228656468,-0.15345394760463,-0.13402561506215,-0.109362846821679,-0.123461911918567,-0.118630945247781,-0.0913053581278085,-0.0579371287216687,-0.0464569014534368,0.012542435210577
2433,0,0.013201631371522,-0.102848199888293,-0.106925654378313,-0.234013343561945,-0.164294258860955,-0.116816100433216,-0.0764631588788945,-0.132333317828226,-0.149598065787277,-0.118746574135029,-0.112874904059411,0.00318399564997507,0.0198984031908018
2434,0,-0.0394802821344729,-0.102992001250262,-0.116389173340397,-0.166689558743338,-0.174849866970322,-0.156994553459254,-0.139060816130127,-0.150893694557099,-0.130794198808846,-0.102300744965921,-0.0601709113980831,-0.046297206047113,-0.000855354422855781
2435,0,-0.0553313789686398,-0.11880521079617,-0.131492190147985,-0.170152240194667,-0.187863258931732,-0.167355159888682,-0.156333509703914,-0.157589413506733,-0.147836205389077,-0.123149460810306,-0.0720195156652184,-0.06725890782265,-0.0102146638244121
2436,0,0.00648607580208282,-0.101931669990888,-0.0897727638927817,-0.236251164497715,-0.155178399892468,-0.104115423600014,-0.0674519242447857,-0.126824917418706,-0.157415132360497,-0.119025685879375,-0.12147135501466,-0.0121900853723486,0.0156284270142808
